  Run   Step     IntraLJ     IntraEL   IntraDihe     InterLJ     InterEL      GridEL        TotE        LGFE          LE
    1      1      23.557       5.012      18.118       0.000       0.000       0.000      37.296      -9.391      -0.335
    2      1      21.367       4.957      17.854       0.000       0.000       0.000      34.983      -9.194      -0.328
    3      1      24.399       4.845      17.062       0.000       0.000       0.000      37.201      -9.105      -0.325
    4      1      28.407       3.883      14.660       0.000       0.000       0.000      37.988      -8.961      -0.320
    5      1      27.792       3.956      15.216       0.000       0.000       0.000      38.167      -8.797      -0.314
    6      1      25.483       4.062      16.165       0.000       0.000       0.000      36.927      -8.783      -0.314
    7      1      28.073       3.896      14.883       0.000       0.000       0.000      38.096      -8.756      -0.313
    8      1      24.977       4.144      16.477       0.000       0.000       0.000      36.860      -8.738      -0.312
    9      1      25.178       4.037      16.429       0.000       0.000       0.000      36.945      -8.699      -0.311
   10      1      25.349       4.097      15.998       0.000       0.000       0.000      36.745      -8.699      -0.311
   11      1      24.866       4.116      16.488       0.000       0.000       0.000      36.797      -8.673      -0.310
   12      1      26.702       4.231      15.053       0.000       0.000       0.000      37.345      -8.642      -0.309
   13      1      26.077       3.878      15.065       0.000       0.000       0.000      36.432      -8.588      -0.307
   14      1      25.521       4.005      15.651       0.000       0.000       0.000      36.614      -8.562      -0.306
   15      1      26.157       3.935      15.281       0.000       0.000       0.000      36.826      -8.547      -0.305
   16      1      25.865       3.834      15.244       0.000       0.000       0.000      36.399      -8.545      -0.305
   17      1      25.756       3.887      15.293       0.000       0.000       0.000      36.400      -8.536      -0.305
   18      1      22.810       4.877      17.115       0.000       0.000       0.000      36.281      -8.521      -0.304
   19      1      25.347       3.979      15.776       0.000       0.000       0.000      36.628      -8.473      -0.303
   20      1      27.608       3.966      15.271       0.000       0.000       0.000      38.376      -8.469      -0.302
   21      1      27.443       3.881      15.419       0.000       0.000       0.000      38.286      -8.458      -0.302
   22      1      28.155       3.829      15.059       0.000       0.000       0.000      38.614      -8.430      -0.301
   23      1      24.916       4.285      16.526       0.000       0.000       0.000      37.298      -8.430      -0.301
   24      1      25.618       4.074      15.759       0.000       0.000       0.000      37.029      -8.422      -0.301
   25      1      25.087       4.899      16.009       0.000       0.000       0.000      37.574      -8.420      -0.301
   26      1      25.339       4.012      15.796       0.000       0.000       0.000      36.757      -8.389      -0.300
   27      1      25.593       3.995      15.511       0.000       0.000       0.000      36.729      -8.370      -0.299
   28      1      25.520       4.007      15.767       0.000       0.000       0.000      36.941      -8.353      -0.298
   29      1      25.569       4.043      15.485       0.000       0.000       0.000      36.748      -8.348      -0.298
   30      1      28.324       3.785      14.850       0.000       0.000       0.000      38.614      -8.345      -0.298
   31      1      26.487       3.776      14.601       0.000       0.000       0.000      36.520      -8.344      -0.298
   32      1      28.185       4.005      14.847       0.000       0.000       0.000      38.705      -8.332      -0.298
   33      1      26.085       3.790      14.939       0.000       0.000       0.000      36.484      -8.329      -0.297
   34      1      25.355       3.943      15.928       0.000       0.000       0.000      36.907      -8.318      -0.297
   35      1      25.535       3.994      15.517       0.000       0.000       0.000      36.732      -8.313      -0.297
   36      1      25.415       3.992      15.671       0.000       0.000       0.000      36.768      -8.310      -0.297
   37      1      25.202       4.010      16.052       0.000       0.000       0.000      36.956      -8.308      -0.297
   38      1      26.032       3.882      14.861       0.000       0.000       0.000      36.469      -8.305      -0.297
   39      1      25.296       3.975      15.992       0.000       0.000       0.000      36.963      -8.300      -0.296
   40      1      25.190       3.961      15.958       0.000       0.000       0.000      36.810      -8.298      -0.296
   41      1      25.458       4.022      15.577       0.000       0.000       0.000      36.760      -8.297      -0.296
   42      1      26.945       3.812      14.097       0.000       0.000       0.000      36.560      -8.295      -0.296
   43      1      25.485       3.951      15.706       0.000       0.000       0.000      36.854      -8.288      -0.296
   44      1      26.831       4.121      14.771       0.000       0.000       0.000      37.437      -8.285      -0.296
   45      1      25.777       4.068      15.687       0.000       0.000       0.000      37.248      -8.283      -0.296
   46      1      27.770       3.869      15.011       0.000       0.000       0.000      38.376      -8.274      -0.296
   47      1      28.007       4.191      15.319       0.000       0.000       0.000      39.269      -8.248      -0.295
   48      1      24.433       4.831      16.963       0.000       0.000       0.000      37.982      -8.244      -0.294
   49      1      28.858       3.794      14.261       0.000       0.000       0.000      38.696      -8.217      -0.293
   50      1      27.459       4.255      14.843       0.000       0.000       0.000      38.345      -8.211      -0.293
