  Run   Step     IntraLJ     IntraEL   IntraDihe     InterLJ     InterEL      GridEL        TotE        LGFE          LE
    1      1      23.160       3.842      15.174       0.000       0.000       0.000      33.488      -8.687      -0.322
    2      1      23.700       3.640      15.469       0.000       0.000       0.000      34.160      -8.648      -0.320
    3      1      23.766       3.671      15.179       0.000       0.000       0.000      33.979      -8.637      -0.320
    4      1      22.931       3.882      15.965       0.000       0.000       0.000      34.154      -8.624      -0.319
    5      1      22.835       3.848      16.063       0.000       0.000       0.000      34.145      -8.602      -0.319
    6      1      23.745       3.676      15.079       0.000       0.000       0.000      33.905      -8.595      -0.318
    7      1      23.857       3.724      14.705       0.000       0.000       0.000      33.729      -8.557      -0.317
    8      1      23.814       3.651      15.264       0.000       0.000       0.000      34.193      -8.536      -0.316
    9      1      23.544       3.692      15.031       0.000       0.000       0.000      33.734      -8.533      -0.316
   10      1      23.763       3.806      14.723       0.000       0.000       0.000      33.764      -8.528      -0.316
   11      1      23.780       3.691      15.118       0.000       0.000       0.000      34.062      -8.526      -0.316
   12      1      23.875       3.654      14.823       0.000       0.000       0.000      33.832      -8.519      -0.316
   13      1      23.689       3.638      15.019       0.000       0.000       0.000      33.838      -8.509      -0.315
   14      1      23.646       3.658      15.341       0.000       0.000       0.000      34.138      -8.508      -0.315
   15      1      24.302       3.648      14.540       0.000       0.000       0.000      33.982      -8.508      -0.315
   16      1      24.052       3.618      14.943       0.000       0.000       0.000      34.116      -8.497      -0.315
   17      1      23.554       3.695      15.074       0.000       0.000       0.000      33.841      -8.483      -0.314
   18      1      23.862       3.643      15.105       0.000       0.000       0.000      34.128      -8.482      -0.314
   19      1      23.815       3.696      14.708       0.000       0.000       0.000      33.744      -8.475      -0.314
   20      1      24.157       3.636      14.775       0.000       0.000       0.000      34.122      -8.446      -0.313
   21      1      23.584       3.709      14.955       0.000       0.000       0.000      33.802      -8.445      -0.313
   22      1      23.289       3.779      15.332       0.000       0.000       0.000      33.957      -8.443      -0.313
   23      1      23.912       3.689      14.885       0.000       0.000       0.000      34.045      -8.441      -0.313
   24      1      23.923       3.697      14.906       0.000       0.000       0.000      34.086      -8.441      -0.313
   25      1      23.698       3.703      14.853       0.000       0.000       0.000      33.820      -8.434      -0.312
   26      1      23.690       3.705      14.877       0.000       0.000       0.000      33.839      -8.432      -0.312
   27      1      23.997       3.636      14.986       0.000       0.000       0.000      34.188      -8.431      -0.312
   28      1      23.473       3.720      15.160       0.000       0.000       0.000      33.925      -8.428      -0.312
   29      1      24.283       3.676      14.439       0.000       0.000       0.000      33.977      -8.421      -0.312
   30      1      23.823       3.700      14.958       0.000       0.000       0.000      34.066      -8.415      -0.312
   31      1      23.643       3.707      14.916       0.000       0.000       0.000      33.857      -8.410      -0.311
   32      1      23.303       3.764      15.391       0.000       0.000       0.000      34.049      -8.409      -0.311
   33      1      23.820       3.681      15.010       0.000       0.000       0.000      34.105      -8.405      -0.311
   34      1      24.027       3.693      14.487       0.000       0.000       0.000      33.809      -8.397      -0.311
   35      1      23.790       3.706      15.094       0.000       0.000       0.000      34.202      -8.388      -0.311
   36      1      23.388       3.721      15.208       0.000       0.000       0.000      33.931      -8.385      -0.311
   37      1      23.967       3.663      14.590       0.000       0.000       0.000      33.840      -8.381      -0.310
   38      1      23.925       3.743      14.571       0.000       0.000       0.000      33.859      -8.380      -0.310
   39      1      23.722       3.664      14.857       0.000       0.000       0.000      33.866      -8.377      -0.310
   40      1      23.419       3.681      15.201       0.000       0.000       0.000      33.924      -8.376      -0.310
   41      1      23.700       3.710      14.908       0.000       0.000       0.000      33.944      -8.374      -0.310
   42      1      23.681       3.732      15.006       0.000       0.000       0.000      34.047      -8.373      -0.310
   43      1      23.934       3.630      14.992       0.000       0.000       0.000      34.185      -8.371      -0.310
   44      1      23.836       3.705      14.706       0.000       0.000       0.000      33.881      -8.366      -0.310
   45      1      24.119       3.698      14.469       0.000       0.000       0.000      33.920      -8.366      -0.310
   46      1      24.056       3.672      14.710       0.000       0.000       0.000      34.072      -8.365      -0.310
   47      1      23.926       3.696      14.791       0.000       0.000       0.000      34.049      -8.364      -0.310
   48      1      23.684       3.686      14.897       0.000       0.000       0.000      33.904      -8.364      -0.310
   49      1      24.023       3.665      14.783       0.000       0.000       0.000      34.115      -8.356      -0.309
   50      1      24.156       3.661      14.484       0.000       0.000       0.000      33.956      -8.347      -0.309
