  Run   Step     IntraLJ     IntraEL   IntraDihe     InterLJ     InterEL      GridEL        TotE        LGFE          LE
    1      1      28.342       4.306      17.978       0.000       0.000       0.000      41.910      -8.716      -0.311
    2      1      25.194       5.499      22.438       0.000       0.000       0.000      44.627      -8.504      -0.304
    3      1      26.968       4.187      18.614       0.000       0.000       0.000      41.512      -8.257      -0.295
    4      1      25.725       5.278      21.625       0.000       0.000       0.000      44.372      -8.256      -0.295
    5      1      25.799       3.007      15.367       0.000       0.000       0.000      36.019      -8.154      -0.291
    6      1      25.854       3.016      15.160       0.000       0.000       0.000      35.884      -8.147      -0.291
    7      1      25.844       3.269      15.743       0.000       0.000       0.000      36.713      -8.143      -0.291
    8      1      25.650       3.012      15.375       0.000       0.000       0.000      35.896      -8.141      -0.291
    9      1      27.676       4.122      17.674       0.000       0.000       0.000      41.341      -8.132      -0.290
   10      1      25.258       4.178      18.192       0.000       0.000       0.000      39.538      -8.089      -0.289
   11      1      25.784       5.449      21.666       0.000       0.000       0.000      44.810      -8.089      -0.289
   12      1      26.296       2.910      15.100       0.000       0.000       0.000      36.224      -8.082      -0.289
   13      1      27.456       4.067      17.706       0.000       0.000       0.000      41.162      -8.066      -0.288
   14      1      26.944       4.111      18.651       0.000       0.000       0.000      41.648      -8.058      -0.288
   15      1      24.798       5.841      17.977       0.000       0.000       0.000      40.587      -8.028      -0.287
   16      1      26.127       5.325      21.117       0.000       0.000       0.000      44.627      -7.942      -0.284
   17      1      25.910       4.107      17.665       0.000       0.000       0.000      39.743      -7.939      -0.284
   18      1      25.336       4.182      18.106       0.000       0.000       0.000      39.713      -7.911      -0.283
   19      1      25.359       3.086      15.807       0.000       0.000       0.000      36.351      -7.902      -0.282
   20      1      27.272       3.155      16.150       0.000       0.000       0.000      38.685      -7.892      -0.282
   21      1      26.051       5.262      21.229       0.000       0.000       0.000      44.676      -7.866      -0.281
   22      1      25.520       3.009      15.745       0.000       0.000       0.000      36.440      -7.833      -0.280
   23      1      23.759       4.729      25.246       0.000       0.000       0.000      45.907      -7.826      -0.280
   24      1      24.903       4.027      19.379       0.000       0.000       0.000      40.501      -7.808      -0.279
   25      1      23.478       4.999      17.805       0.000       0.000       0.000      38.487      -7.795      -0.278
   26      1      28.544       3.088      14.456       0.000       0.000       0.000      38.294      -7.794      -0.278
   27      1      27.483       3.411      15.500       0.000       0.000       0.000      38.627      -7.767      -0.277
   28      1      26.336       2.978      15.424       0.000       0.000       0.000      36.980      -7.757      -0.277
   29      1      27.855       4.034      19.996       0.000       0.000       0.000      44.145      -7.740      -0.276
   30      1      24.819       4.027      17.125       0.000       0.000       0.000      38.308      -7.663      -0.274
   31      1      24.451       4.042      19.686       0.000       0.000       0.000      40.520      -7.659      -0.274
   32      1      25.230       3.134      16.056       0.000       0.000       0.000      36.761      -7.659      -0.274
   33      1      24.487       5.754      18.371       0.000       0.000       0.000      40.962      -7.650      -0.273
   34      1      25.636       2.956      15.614       0.000       0.000       0.000      36.559      -7.647      -0.273
   35      1      26.359       2.994      15.756       0.000       0.000       0.000      37.464      -7.645      -0.273
   36      1      27.878       3.350      15.279       0.000       0.000       0.000      38.865      -7.642      -0.273
   37      1      27.494       3.941      19.848       0.000       0.000       0.000      43.650      -7.633      -0.273
   38      1      25.801       2.947      15.455       0.000       0.000       0.000      36.571      -7.633      -0.273
   39      1      26.327       2.874      15.129       0.000       0.000       0.000      36.697      -7.633      -0.273
   40      1      26.164       3.039      15.087       0.000       0.000       0.000      36.700      -7.590      -0.271
   41      1      22.339       4.105      17.404       0.000       0.000       0.000      36.262      -7.586      -0.271
   42      1      26.192       3.067      14.879       0.000       0.000       0.000      36.561      -7.578      -0.271
   43      1      26.030       2.942      15.348       0.000       0.000       0.000      36.761      -7.559      -0.270
   44      1      25.856       3.981      17.462       0.000       0.000       0.000      39.742      -7.556      -0.270
   45      1      26.225       3.022      15.231       0.000       0.000       0.000      36.926      -7.552      -0.270
   46      1      25.786       2.938      15.950       0.000       0.000       0.000      37.130      -7.545      -0.269
   47      1      27.293       4.944      16.839       0.000       0.000       0.000      41.547      -7.529      -0.269
   48      1      26.512       3.043      14.876       0.000       0.000       0.000      36.904      -7.526      -0.269
   49      1      23.950       4.732      25.081       0.000       0.000       0.000      46.241      -7.522      -0.269
   50      1      25.968       3.042      15.247       0.000       0.000       0.000      36.739      -7.519      -0.269
