  Run   Step     IntraLJ     IntraEL   IntraDihe     InterLJ     InterEL      GridEL        TotE        LGFE          LE
    1      1      24.437       3.659      15.596       0.000       0.000       0.000      33.271     -10.421      -0.386
    2      1      24.638       3.648      15.518       0.000       0.000       0.000      33.385     -10.419      -0.386
    3      1      24.341       3.645      15.788       0.000       0.000       0.000      33.375     -10.398      -0.385
    4      1      24.237       3.663      15.908       0.000       0.000       0.000      33.419     -10.388      -0.385
    5      1      24.049       3.721      15.865       0.000       0.000       0.000      33.274     -10.361      -0.384
    6      1      22.048       5.677      17.716       0.000       0.000       0.000      35.146     -10.295      -0.381
    7      1      24.237       3.726      15.725       0.000       0.000       0.000      33.456     -10.231      -0.379
    8      1      24.060       3.699      15.999       0.000       0.000       0.000      33.535     -10.224      -0.379
    9      1      23.646       3.739      16.450       0.000       0.000       0.000      33.722     -10.113      -0.375
   10      1      24.550       3.714      15.373       0.000       0.000       0.000      33.595     -10.043      -0.372
   11      1      24.483       3.690      15.435       0.000       0.000       0.000      33.567     -10.040      -0.372
   12      1      26.767       3.946      14.384       0.000       0.000       0.000      35.082     -10.016      -0.371
   13      1      24.462       3.685      15.517       0.000       0.000       0.000      33.653     -10.012      -0.371
   14      1      24.668       4.529      19.596       0.000       0.000       0.000      38.801      -9.992      -0.370
   15      1      23.934       3.740      15.976       0.000       0.000       0.000      33.679      -9.971      -0.369
   16      1      24.285       3.659      15.806       0.000       0.000       0.000      33.783      -9.966      -0.369
   17      1      24.338       3.737      15.608       0.000       0.000       0.000      33.725      -9.958      -0.369
   18      1      23.617       3.639      16.518       0.000       0.000       0.000      33.828      -9.946      -0.368
   19      1      24.629       3.721      15.316       0.000       0.000       0.000      33.735      -9.931      -0.368
   20      1      23.979       3.615      16.176       0.000       0.000       0.000      33.859      -9.911      -0.367
   21      1      23.138       3.683      16.236       0.000       0.000       0.000      33.179      -9.878      -0.366
   22      1      24.154       3.774      15.671       0.000       0.000       0.000      33.751      -9.848      -0.365
   23      1      23.909       3.655      16.097       0.000       0.000       0.000      33.824      -9.838      -0.364
   24      1      23.137       3.714      16.231       0.000       0.000       0.000      33.254      -9.828      -0.364
   25      1      26.514       4.806      17.450       0.000       0.000       0.000      38.944      -9.826      -0.364
   26      1      24.579       3.664      15.276       0.000       0.000       0.000      33.703      -9.816      -0.364
   27      1      26.408       4.905      17.726       0.000       0.000       0.000      39.245      -9.795      -0.363
   28      1      26.350       3.917      14.755       0.000       0.000       0.000      35.295      -9.727      -0.360
   29      1      22.249       5.788      17.530       0.000       0.000       0.000      35.852      -9.714      -0.360
   30      1      23.488       3.651      16.100       0.000       0.000       0.000      33.527      -9.711      -0.360
   31      1      26.109       3.959      15.096       0.000       0.000       0.000      35.453      -9.711      -0.360
   32      1      26.505       4.905      17.402       0.000       0.000       0.000      39.103      -9.709      -0.360
   33      1      25.077       3.712      14.764       0.000       0.000       0.000      33.887      -9.667      -0.358
   34      1      22.954       3.672      16.541       0.000       0.000       0.000      33.580      -9.587      -0.355
   35      1      25.291       5.556      16.905       0.000       0.000       0.000      38.170      -9.583      -0.355
   36      1      24.685       3.633      15.207       0.000       0.000       0.000      33.969      -9.556      -0.354
   37      1      24.821       3.745      14.964       0.000       0.000       0.000      33.994      -9.537      -0.353
   38      1      24.421       6.250      21.392       0.000       0.000       0.000      42.530      -9.533      -0.353
   39      1      24.123       5.141      18.928       0.000       0.000       0.000      38.671      -9.521      -0.353
   40      1      24.527       5.997      21.354       0.000       0.000       0.000      42.370      -9.507      -0.352
   41      1      25.253       5.546      16.992       0.000       0.000       0.000      38.286      -9.504      -0.352
   42      1      24.404       3.573      15.546       0.000       0.000       0.000      34.037      -9.486      -0.351
   43      1      25.049       5.540      17.150       0.000       0.000       0.000      38.265      -9.474      -0.351
   44      1      26.861       4.919      16.822       0.000       0.000       0.000      39.132      -9.469      -0.351
   45      1      25.676       4.907      18.678       0.000       0.000       0.000      39.797      -9.465      -0.351
   46      1      25.096       5.562      16.976       0.000       0.000       0.000      38.204      -9.430      -0.349
   47      1      24.649       6.072      21.140       0.000       0.000       0.000      42.436      -9.425      -0.349
   48      1      25.220       5.545      16.993       0.000       0.000       0.000      38.336      -9.421      -0.349
   49      1      26.085       5.583      16.244       0.000       0.000       0.000      38.492      -9.420      -0.349
   50      1      27.137       4.808      16.586       0.000       0.000       0.000      39.118      -9.412      -0.349
