  Run   Step     IntraLJ     IntraEL   IntraDihe     InterLJ     InterEL      GridEL        TotE        LGFE          LE
    1      1      28.754       5.469      21.818       0.000       0.000       0.000      47.459      -8.582      -0.306
    2      1      28.136       5.375      21.893       0.000       0.000       0.000      46.980      -8.424      -0.301
    3      1      28.187       5.322      21.961       0.000       0.000       0.000      47.071      -8.399      -0.300
    4      1      28.022       5.315      22.133       0.000       0.000       0.000      47.076      -8.394      -0.300
    5      1      27.033       5.264      23.433       0.000       0.000       0.000      47.358      -8.373      -0.299
    6      1      28.147       5.276      22.427       0.000       0.000       0.000      47.534      -8.315      -0.297
    7      1      28.750       5.335      21.500       0.000       0.000       0.000      47.281      -8.303      -0.297
    8      1      28.352       5.439      21.846       0.000       0.000       0.000      47.338      -8.299      -0.296
    9      1      28.088       5.354      22.104       0.000       0.000       0.000      47.256      -8.289      -0.296
   10      1      29.013       5.337      21.487       0.000       0.000       0.000      47.549      -8.288      -0.296
   11      1      27.823       5.379      22.386       0.000       0.000       0.000      47.309      -8.279      -0.296
   12      1      27.767       5.337      22.414       0.000       0.000       0.000      47.246      -8.272      -0.295
   13      1      27.404       5.343      22.808       0.000       0.000       0.000      47.292      -8.263      -0.295
   14      1      28.087       5.356      22.029       0.000       0.000       0.000      47.209      -8.263      -0.295
   15      1      27.980       5.240      22.439       0.000       0.000       0.000      47.398      -8.261      -0.295
   16      1      28.463       5.306      21.724       0.000       0.000       0.000      47.233      -8.261      -0.295
   17      1      27.832       5.431      22.494       0.000       0.000       0.000      47.496      -8.261      -0.295
   18      1      27.467       5.334      23.029       0.000       0.000       0.000      47.576      -8.255      -0.295
   19      1      27.657       5.393      22.591       0.000       0.000       0.000      47.388      -8.252      -0.295
   20      1      27.462       5.399      22.916       0.000       0.000       0.000      47.526      -8.251      -0.295
   21      1      27.497       5.307      22.802       0.000       0.000       0.000      47.359      -8.247      -0.295
   22      1      27.550       5.328      22.641       0.000       0.000       0.000      47.276      -8.244      -0.294
   23      1      28.271       5.327      21.839       0.000       0.000       0.000      47.197      -8.240      -0.294
   24      1      28.306       5.361      21.796       0.000       0.000       0.000      47.223      -8.240      -0.294
   25      1      28.636       5.387      21.458       0.000       0.000       0.000      47.243      -8.238      -0.294
   26      1      28.206       5.410      21.974       0.000       0.000       0.000      47.361      -8.229      -0.294
   27      1      27.395       5.339      22.929       0.000       0.000       0.000      47.434      -8.229      -0.294
   28      1      28.793       5.371      21.616       0.000       0.000       0.000      47.551      -8.229      -0.294
   29      1      28.028       5.367      22.138       0.000       0.000       0.000      47.305      -8.228      -0.294
   30      1      27.416       5.371      22.849       0.000       0.000       0.000      47.412      -8.225      -0.294
   31      1      27.266       5.361      23.125       0.000       0.000       0.000      47.529      -8.223      -0.294
   32      1      28.206       5.335      21.968       0.000       0.000       0.000      47.287      -8.222      -0.294
   33      1      28.228       5.332      21.934       0.000       0.000       0.000      47.273      -8.220      -0.294
   34      1      27.999       5.334      22.232       0.000       0.000       0.000      47.346      -8.220      -0.294
   35      1      27.778       5.322      22.448       0.000       0.000       0.000      47.339      -8.209      -0.293
   36      1      28.091       5.363      22.093       0.000       0.000       0.000      47.340      -8.208      -0.293
   37      1      27.679       5.378      22.402       0.000       0.000       0.000      47.252      -8.207      -0.293
   38      1      27.743       5.398      22.360       0.000       0.000       0.000      47.299      -8.202      -0.293
   39      1      28.071       5.386      22.055       0.000       0.000       0.000      47.314      -8.198      -0.293
   40      1      28.421       5.337      21.827       0.000       0.000       0.000      47.389      -8.195      -0.293
   41      1      27.755       5.368      22.427       0.000       0.000       0.000      47.363      -8.187      -0.292
   42      1      28.145       5.356      21.917       0.000       0.000       0.000      47.266      -8.152      -0.291
   43      1      28.240       5.393      21.840       0.000       0.000       0.000      47.324      -8.149      -0.291
   44      1      28.255       5.343      21.878       0.000       0.000       0.000      47.328      -8.149      -0.291
   45      1      29.123       5.347      21.233       0.000       0.000       0.000      47.557      -8.146      -0.291
   46      1      28.260       5.410      21.846       0.000       0.000       0.000      47.388      -8.127      -0.290
   47      1      28.619       5.409      21.550       0.000       0.000       0.000      47.460      -8.118      -0.290
   48      1      27.945       5.357      22.137       0.000       0.000       0.000      47.323      -8.116      -0.290
   49      1      27.835       5.413      22.321       0.000       0.000       0.000      47.475      -8.095      -0.289
   50      1      28.138       5.357      22.020       0.000       0.000       0.000      47.425      -8.090      -0.289
